protein accession	genome accession	contig accession	sequence accession	locus start 1b	locus end 1b	strand	sequence length	feature type	feature index	feature position 1b	error
KAK2546947.1	GCA_032359415.1	JARQWQ010000238.1		33893	19313	-	14581	dss	6	11343	
KAK2546947.1	GCA_032359415.1	JARQWQ010000238.1		33893	19313	-	14581	dss	7	12687	
KAK2546947.1	GCA_032359415.1	JARQWQ010000238.1		33893	19313	-	14581	ass	1	7946	
KAK2546947.1	GCA_032359415.1	JARQWQ010000238.1		33893	19313	-	14581	ass	2	8589	
KAK2546947.1	GCA_032359415.1	JARQWQ010000238.1		33893	19313	-	14581	ass	3	9931	
KAK2546947.1	GCA_032359415.1	JARQWQ010000238.1		33893	19313	-	14581	ass	4	10867	
KAK2546947.1	GCA_032359415.1	JARQWQ010000238.1		33893	19313	-	14581	ass	5	11266	
KAK2546947.1	GCA_032359415.1	JARQWQ010000238.1		33893	19313	-	14581	ass	6	12350	
KAK2546947.1	GCA_032359415.1	JARQWQ010000238.1		33893	19313	-	14581	ass	7	14074	
KAK2547010.1	GCA_032359415.1	JARQWQ010000228.1		39998	21562	-	18437	dss	1	11002	
KAK2547010.1	GCA_032359415.1	JARQWQ010000228.1		39998	21562	-	18437	dss	2	11861	
KAK2547010.1	GCA_032359415.1	JARQWQ010000228.1		39998	21562	-	18437	dss	3	12473	
KAK2547010.1	GCA_032359415.1	JARQWQ010000228.1		39998	21562	-	18437	dss	4	13039	
KAK2547010.1	GCA_032359415.1	JARQWQ010000228.1		39998	21562	-	18437	dss	5	13864	
KAK2547010.1	GCA_032359415.1	JARQWQ010000228.1		39998	21562	-	18437	dss	6	14705	
KAK2547010.1	GCA_032359415.1	JARQWQ010000228.1		39998	21562	-	18437	dss	7	16383	
KAK2547010.1	GCA_032359415.1	JARQWQ010000228.1		39998	21562	-	18437	ass	1	11813	
KAK2547010.1	GCA_032359415.1	JARQWQ010000228.1		39998	21562	-	18437	ass	2	12369	
KAK2547010.1	GCA_032359415.1	JARQWQ010000228.1		39998	21562	-	18437	ass	3	12875	
KAK2547010.1	GCA_032359415.1	JARQWQ010000228.1		39998	21562	-	18437	ass	4	13787	
KAK2547010.1	GCA_032359415.1	JARQWQ010000228.1		39998	21562	-	18437	ass	5	14616	
KAK2547010.1	GCA_032359415.1	JARQWQ010000228.1		39998	21562	-	18437	ass	6	15982	
KAK2547010.1	GCA_032359415.1	JARQWQ010000228.1		39998	21562	-	18437	ass	7	17470	
KAK2547057.1	GCA_032359415.1	JARQWQ010000221.1		55547	43675	-	11873	dss	1	267	
KAK2547057.1	GCA_032359415.1	JARQWQ010000221.1		55547	43675	-	11873	dss	2	1968	
KAK2547057.1	GCA_032359415.1	JARQWQ010000221.1		55547	43675	-	11873	dss	3	2456	
KAK2547057.1	GCA_032359415.1	JARQWQ010000221.1		55547	43675	-	11873	dss	4	4663	
KAK2547057.1	GCA_032359415.1	JARQWQ010000221.1		55547	43675	-	11873	dss	5	9329	
KAK2547057.1	GCA_032359415.1	JARQWQ010000221.1		55547	43675	-	11873	dss	6	9763	
KAK2547057.1	GCA_032359415.1	JARQWQ010000221.1		55547	43675	-	11873	ass	1	1905	
KAK2547057.1	GCA_032359415.1	JARQWQ010000221.1		55547	43675	-	11873	ass	2	2352	
KAK2547057.1	GCA_032359415.1	JARQWQ010000221.1		55547	43675	-	11873	ass	3	4499	
KAK2547057.1	GCA_032359415.1	JARQWQ010000221.1		55547	43675	-	11873	ass	4	9252	
KAK2547057.1	GCA_032359415.1	JARQWQ010000221.1		55547	43675	-	11873	ass	5	9674	
KAK2547057.1	GCA_032359415.1	JARQWQ010000221.1		55547	43675	-	11873	ass	6	10809	
KAK2547059.1	GCA_032359415.1	JARQWQ010000221.1		20069	7975	-	12095	dss	1	3977	
KAK2547059.1	GCA_032359415.1	JARQWQ010000221.1		20069	7975	-	12095	dss	2	4767	
KAK2547059.1	GCA_032359415.1	JARQWQ010000221.1		20069	7975	-	12095	dss	3	5273	
KAK2547059.1	GCA_032359415.1	JARQWQ010000221.1		20069	7975	-	12095	dss	4	6972	
KAK2547059.1	GCA_032359415.1	JARQWQ010000221.1		20069	7975	-	12095	dss	5	8726	
KAK2547059.1	GCA_032359415.1	JARQWQ010000221.1		20069	7975	-	12095	dss	6	10076	
KAK2547059.1	GCA_032359415.1	JARQWQ010000221.1		20069	7975	-	12095	dss	7	10396	
KAK2547059.1	GCA_032359415.1	JARQWQ010000221.1		20069	7975	-	12095	ass	1	4710	
KAK2547059.1	GCA_032359415.1	JARQWQ010000221.1		20069	7975	-	12095	ass	2	5169	
KAK2547059.1	GCA_032359415.1	JARQWQ010000221.1		20069	7975	-	12095	ass	3	6808	
KAK2547059.1	GCA_032359415.1	JARQWQ010000221.1		20069	7975	-	12095	ass	4	8649	
KAK2547059.1	GCA_032359415.1	JARQWQ010000221.1		20069	7975	-	12095	ass	5	9996	
KAK2547059.1	GCA_032359415.1	JARQWQ010000221.1		20069	7975	-	12095	ass	6	10307	
KAK2547059.1	GCA_032359415.1	JARQWQ010000221.1		20069	7975	-	12095	ass	7	11022	
KAK2551020.1	GCA_032359415.1	JARQWQ010000103.1		507061	511910	+	4850	dss	1	143	
KAK2551020.1	GCA_032359415.1	JARQWQ010000103.1		507061	511910	+	4850	dss	2	542	
KAK2551020.1	GCA_032359415.1	JARQWQ010000103.1		507061	511910	+	4850	dss	3	798	
KAK2551020.1	GCA_032359415.1	JARQWQ010000103.1		507061	511910	+	4850	dss	4	1216	
KAK2551020.1	GCA_032359415.1	JARQWQ010000103.1		507061	511910	+	4850	dss	5	1732	
KAK2551020.1	GCA_032359415.1	JARQWQ010000103.1		507061	511910	+	4850	dss	6	2318	
KAK2551020.1	GCA_032359415.1	JARQWQ010000103.1		507061	511910	+	4850	dss	7	3842	
KAK2551020.1	GCA_032359415.1	JARQWQ010000103.1		507061	511910	+	4850	dss	8	4447	
KAK2551020.1	GCA_032359415.1	JARQWQ010000103.1		507061	511910	+	4850	ass	1	491	
KAK2551020.1	GCA_032359415.1	JARQWQ010000103.1		507061	511910	+	4850	ass	2	694	
KAK2551020.1	GCA_032359415.1	JARQWQ010000103.1		507061	511910	+	4850	ass	3	1058	
KAK2551020.1	GCA_032359415.1	JARQWQ010000103.1		507061	511910	+	4850	ass	4	1655	
KAK2551020.1	GCA_032359415.1	JARQWQ010000103.1		507061	511910	+	4850	ass	5	2223	
KAK2551020.1	GCA_032359415.1	JARQWQ010000103.1		507061	511910	+	4850	ass	6	3765	
KAK2551020.1	GCA_032359415.1	JARQWQ010000103.1		507061	511910	+	4850	ass	7	4055	
KAK2551020.1	GCA_032359415.1	JARQWQ010000103.1		507061	511910	+	4850	ass	8	4542	
KAK2553275.1	GCA_032359415.1	JARQWQ010000079.1		1146935	1167610	+	20676	dss	1	2791	
KAK2553275.1	GCA_032359415.1	JARQWQ010000079.1		1146935	1167610	+	20676	dss	2	3536	
KAK2553275.1	GCA_032359415.1	JARQWQ010000079.1		1146935	1167610	+	20676	dss	3	4461	
KAK2553275.1	GCA_032359415.1	JARQWQ010000079.1		1146935	1167610	+	20676	dss	4	5296	
KAK2553275.1	GCA_032359415.1	JARQWQ010000079.1		1146935	1167610	+	20676	dss	5	5788	
KAK2553275.1	GCA_032359415.1	JARQWQ010000079.1		1146935	1167610	+	20676	dss	6	7399	
KAK2553275.1	GCA_032359415.1	JARQWQ010000079.1		1146935	1167610	+	20676	dss	7	15559	
KAK2553275.1	GCA_032359415.1	JARQWQ010000079.1		1146935	1167610	+	20676	dss	8	16387	
KAK2553275.1	GCA_032359415.1	JARQWQ010000079.1		1146935	1167610	+	20676	dss	9	17299	
KAK2553275.1	GCA_032359415.1	JARQWQ010000079.1		1146935	1167610	+	20676	dss	10	17643	
KAK2553275.1	GCA_032359415.1	JARQWQ010000079.1		1146935	1167610	+	20676	dss	11	18598	
KAK2553275.1	GCA_032359415.1	JARQWQ010000079.1		1146935	1167610	+	20676	dss	12	18883	
KAK2553275.1	GCA_032359415.1	JARQWQ010000079.1		1146935	1167610	+	20676	ass	1	3476	
KAK2553275.1	GCA_032359415.1	JARQWQ010000079.1		1146935	1167610	+	20676	ass	2	4384	
KAK2553275.1	GCA_032359415.1	JARQWQ010000079.1		1146935	1167610	+	20676	ass	3	5162	
KAK2553275.1	GCA_032359415.1	JARQWQ010000079.1		1146935	1167610	+	20676	ass	4	5621	
KAK2553275.1	GCA_032359415.1	JARQWQ010000079.1		1146935	1167610	+	20676	ass	5	6345	
KAK2553275.1	GCA_032359415.1	JARQWQ010000079.1		1146935	1167610	+	20676	ass	6	15392	
KAK2553275.1	GCA_032359415.1	JARQWQ010000079.1		1146935	1167610	+	20676	ass	7	16336	
KAK2553275.1	GCA_032359415.1	JARQWQ010000079.1		1146935	1167610	+	20676	ass	8	17195	
KAK2553275.1	GCA_032359415.1	JARQWQ010000079.1		1146935	1167610	+	20676	ass	9	17479	
KAK2553275.1	GCA_032359415.1	JARQWQ010000079.1		1146935	1167610	+	20676	ass	10	18521	
KAK2553275.1	GCA_032359415.1	JARQWQ010000079.1		1146935	1167610	+	20676	ass	11	18794	
KAK2553275.1	GCA_032359415.1	JARQWQ010000079.1		1146935	1167610	+	20676	ass	12	19636	
KAK2555964.1	GCA_032359415.1	JARQWQ010000059.1		933713	943048	+	9336	dss	1	391	
KAK2555964.1	GCA_032359415.1	JARQWQ010000059.1		933713	943048	+	9336	dss	2	768	
KAK2555964.1	GCA_032359415.1	JARQWQ010000059.1		933713	943048	+	9336	dss	3	1722	
KAK2555964.1	GCA_032359415.1	JARQWQ010000059.1		933713	943048	+	9336	dss	4	5836	
KAK2555964.1	GCA_032359415.1	JARQWQ010000059.1		933713	943048	+	9336	dss	5	6698	
KAK2555964.1	GCA_032359415.1	JARQWQ010000059.1		933713	943048	+	9336	dss	6	8453	
KAK2555964.1	GCA_032359415.1	JARQWQ010000059.1		933713	943048	+	9336	ass	1	711	
KAK2555964.1	GCA_032359415.1	JARQWQ010000059.1		933713	943048	+	9336	ass	2	1618	
KAK2555964.1	GCA_032359415.1	JARQWQ010000059.1		933713	943048	+	9336	ass	3	5759	
KAK2555964.1	GCA_032359415.1	JARQWQ010000059.1		933713	943048	+	9336	ass	4	6609	
KAK2555964.1	GCA_032359415.1	JARQWQ010000059.1		933713	943048	+	9336	ass	5	7565	
KAK2555964.1	GCA_032359415.1	JARQWQ010000059.1		933713	943048	+	9336	ass	6	9329	
KAK2560916.1	GCA_032359415.1	JARQWQ010000034.1		1103285	1097566	-	5720	dss	1	63	
KAK2560916.1	GCA_032359415.1	JARQWQ010000034.1		1103285	1097566	-	5720	dss	2	525	
KAK2560916.1	GCA_032359415.1	JARQWQ010000034.1		1103285	1097566	-	5720	dss	3	953	
KAK2560916.1	GCA_032359415.1	JARQWQ010000034.1		1103285	1097566	-	5720	dss	4	2058	
KAK2560916.1	GCA_032359415.1	JARQWQ010000034.1		1103285	1097566	-	5720	dss	5	2998	
KAK2560916.1	GCA_032359415.1	JARQWQ010000034.1		1103285	1097566	-	5720	ass	1	386	
KAK2560916.1	GCA_032359415.1	JARQWQ010000034.1		1103285	1097566	-	5720	ass	2	797	
KAK2560916.1	GCA_032359415.1	JARQWQ010000034.1		1103285	1097566	-	5720	ass	3	1948	
KAK2560916.1	GCA_032359415.1	JARQWQ010000034.1		1103285	1097566	-	5720	ass	4	2843	
KAK2560916.1	GCA_032359415.1	JARQWQ010000034.1		1103285	1097566	-	5720	ass	5	3488	
KAK2560917.1	GCA_032359415.1	JARQWQ010000034.1		1108962	1114403	+	5442	dss	1	632	
KAK2560917.1	GCA_032359415.1	JARQWQ010000034.1		1108962	1114403	+	5442	dss	2	881	
KAK2560917.1	GCA_032359415.1	JARQWQ010000034.1		1108962	1114403	+	5442	dss	3	3535	
KAK2560917.1	GCA_032359415.1	JARQWQ010000034.1		1108962	1114403	+	5442	dss	4	4072	
KAK2560917.1	GCA_032359415.1	JARQWQ010000034.1		1108962	1114403	+	5442	ass	1	725	
KAK2560917.1	GCA_032359415.1	JARQWQ010000034.1		1108962	1114403	+	5442	ass	2	3377	
KAK2560917.1	GCA_032359415.1	JARQWQ010000034.1		1108962	1114403	+	5442	ass	3	3917	
KAK2560917.1	GCA_032359415.1	JARQWQ010000034.1		1108962	1114403	+	5442	ass	4	4393	
KAK2560982.1	GCA_032359415.1	JARQWQ010000034.1		820574	816622	-	3953	dss	1	164	
KAK2560982.1	GCA_032359415.1	JARQWQ010000034.1		820574	816622	-	3953	dss	2	938	
KAK2560982.1	GCA_032359415.1	JARQWQ010000034.1		820574	816622	-	3953	dss	3	2220	
KAK2560982.1	GCA_032359415.1	JARQWQ010000034.1		820574	816622	-	3953	dss	4	3162	
KAK2560982.1	GCA_032359415.1	JARQWQ010000034.1		820574	816622	-	3953	ass	1	887	
KAK2560982.1	GCA_032359415.1	JARQWQ010000034.1		820574	816622	-	3953	ass	2	2056	
KAK2560982.1	GCA_032359415.1	JARQWQ010000034.1		820574	816622	-	3953	ass	3	3085	
KAK2560982.1	GCA_032359415.1	JARQWQ010000034.1		820574	816622	-	3953	ass	4	3321	
KAK2561077.1	GCA_032359415.1	JARQWQ010000034.1		483624	490019	+	6396	dss	1	219	
KAK2561077.1	GCA_032359415.1	JARQWQ010000034.1		483624	490019	+	6396	dss	2	490	
KAK2561077.1	GCA_032359415.1	JARQWQ010000034.1		483624	490019	+	6396	dss	3	1248	
KAK2561077.1	GCA_032359415.1	JARQWQ010000034.1		483624	490019	+	6396	dss	4	1768	
KAK2561077.1	GCA_032359415.1	JARQWQ010000034.1		483624	490019	+	6396	dss	5	3606	
KAK2561077.1	GCA_032359415.1	JARQWQ010000034.1		483624	490019	+	6396	dss	6	3869	
KAK2561077.1	GCA_032359415.1	JARQWQ010000034.1		483624	490019	+	6396	ass	1	427	
KAK2561077.1	GCA_032359415.1	JARQWQ010000034.1		483624	490019	+	6396	ass	2	1147	
KAK2561077.1	GCA_032359415.1	JARQWQ010000034.1		483624	490019	+	6396	ass	3	1652	
KAK2561077.1	GCA_032359415.1	JARQWQ010000034.1		483624	490019	+	6396	ass	4	3391	
KAK2561077.1	GCA_032359415.1	JARQWQ010000034.1		483624	490019	+	6396	ass	5	3792	
KAK2561077.1	GCA_032359415.1	JARQWQ010000034.1		483624	490019	+	6396	ass	6	5728	
KAK2561117.1	GCA_032359415.1	JARQWQ010000034.1		843521	830097	-	13425	dss	1	768	
KAK2561117.1	GCA_032359415.1	JARQWQ010000034.1		843521	830097	-	13425	dss	2	1292	
KAK2561117.1	GCA_032359415.1	JARQWQ010000034.1		843521	830097	-	13425	dss	3	3776	
KAK2561117.1	GCA_032359415.1	JARQWQ010000034.1		843521	830097	-	13425	dss	4	4284	
KAK2561117.1	GCA_032359415.1	JARQWQ010000034.1		843521	830097	-	13425	dss	5	4819	
KAK2561117.1	GCA_032359415.1	JARQWQ010000034.1		843521	830097	-	13425	dss	6	5437	
KAK2561117.1	GCA_032359415.1	JARQWQ010000034.1		843521	830097	-	13425	dss	7	6850	
KAK2561117.1	GCA_032359415.1	JARQWQ010000034.1		843521	830097	-	13425	dss	8	11204	
KAK2561117.1	GCA_032359415.1	JARQWQ010000034.1		843521	830097	-	13425	dss	9	11555	
KAK2561117.1	GCA_032359415.1	JARQWQ010000034.1		843521	830097	-	13425	dss	10	12122	
KAK2561117.1	GCA_032359415.1	JARQWQ010000034.1		843521	830097	-	13425	ass	1	1241	
KAK2561117.1	GCA_032359415.1	JARQWQ010000034.1		843521	830097	-	13425	ass	2	3675	
KAK2561117.1	GCA_032359415.1	JARQWQ010000034.1		843521	830097	-	13425	ass	3	4132	
KAK2561117.1	GCA_032359415.1	JARQWQ010000034.1		843521	830097	-	13425	ass	4	4745	
KAK2561117.1	GCA_032359415.1	JARQWQ010000034.1		843521	830097	-	13425	ass	5	5360	
KAK2561117.1	GCA_032359415.1	JARQWQ010000034.1		843521	830097	-	13425	ass	6	6191	
KAK2561117.1	GCA_032359415.1	JARQWQ010000034.1		843521	830097	-	13425	ass	7	11040	
KAK2561117.1	GCA_032359415.1	JARQWQ010000034.1		843521	830097	-	13425	ass	8	11478	
KAK2561117.1	GCA_032359415.1	JARQWQ010000034.1		843521	830097	-	13425	ass	9	12045	
KAK2561117.1	GCA_032359415.1	JARQWQ010000034.1		843521	830097	-	13425	ass	10	12778	
KAK2565835.1	GCA_032359415.1	JARQWQ010000018.1		3769788	3795076	+	25289	dss	1	359	
KAK2565835.1	GCA_032359415.1	JARQWQ010000018.1		3769788	3795076	+	25289	dss	2	480	
KAK2565835.1	GCA_032359415.1	JARQWQ010000018.1		3769788	3795076	+	25289	dss	3	7639	
KAK2565835.1	GCA_032359415.1	JARQWQ010000018.1		3769788	3795076	+	25289	dss	4	13358	
KAK2565835.1	GCA_032359415.1	JARQWQ010000018.1		3769788	3795076	+	25289	dss	5	14996	
KAK2565835.1	GCA_032359415.1	JARQWQ010000018.1		3769788	3795076	+	25289	dss	6	16414	
KAK2565835.1	GCA_032359415.1	JARQWQ010000018.1		3769788	3795076	+	25289	dss	7	22191	
KAK2565835.1	GCA_032359415.1	JARQWQ010000018.1		3769788	3795076	+	25289	dss	8	22630	
KAK2565835.1	GCA_032359415.1	JARQWQ010000018.1		3769788	3795076	+	25289	ass	1	433	
KAK2565835.1	GCA_032359415.1	JARQWQ010000018.1		3769788	3795076	+	25289	ass	2	7576	
KAK2565835.1	GCA_032359415.1	JARQWQ010000018.1		3769788	3795076	+	25289	ass	3	13254	
KAK2565835.1	GCA_032359415.1	JARQWQ010000018.1		3769788	3795076	+	25289	ass	4	14832	
KAK2565835.1	GCA_032359415.1	JARQWQ010000018.1		3769788	3795076	+	25289	ass	5	15431	
KAK2565835.1	GCA_032359415.1	JARQWQ010000018.1		3769788	3795076	+	25289	ass	6	22114	
KAK2565835.1	GCA_032359415.1	JARQWQ010000018.1		3769788	3795076	+	25289	ass	7	22541	
KAK2565835.1	GCA_032359415.1	JARQWQ010000018.1		3769788	3795076	+	25289	ass	8	24225	
KAK2565836.1	GCA_032359415.1	JARQWQ010000018.1		3795266	3795519	+	254	dss	1	78	
KAK2565836.1	GCA_032359415.1	JARQWQ010000018.1		3795266	3795519	+	254	ass	1	96	
KAK2566056.1	GCA_032359415.1	JARQWQ010000018.1		3867187	3867743	+	557	dss	1	140	
KAK2566056.1	GCA_032359415.1	JARQWQ010000018.1		3867187	3867743	+	557	ass	1	257	
KAK2566058.1	GCA_032359415.1	JARQWQ010000018.1		3836453	3849353	+	12901	dss	1	4877	
KAK2566058.1	GCA_032359415.1	JARQWQ010000018.1		3836453	3849353	+	12901	dss	2	5254	
KAK2566058.1	GCA_032359415.1	JARQWQ010000018.1		3836453	3849353	+	12901	dss	3	6208	
KAK2566058.1	GCA_032359415.1	JARQWQ010000018.1		3836453	3849353	+	12901	dss	4	7698	
KAK2566058.1	GCA_032359415.1	JARQWQ010000018.1		3836453	3849353	+	12901	dss	5	10336	
KAK2566058.1	GCA_032359415.1	JARQWQ010000018.1		3836453	3849353	+	12901	dss	6	11183	
KAK2566058.1	GCA_032359415.1	JARQWQ010000018.1		3836453	3849353	+	12901	ass	1	5197	
KAK2566058.1	GCA_032359415.1	JARQWQ010000018.1		3836453	3849353	+	12901	ass	2	6104	
KAK2566058.1	GCA_032359415.1	JARQWQ010000018.1		3836453	3849353	+	12901	ass	3	7534	
KAK2566058.1	GCA_032359415.1	JARQWQ010000018.1		3836453	3849353	+	12901	ass	4	10259	
KAK2566058.1	GCA_032359415.1	JARQWQ010000018.1		3836453	3849353	+	12901	ass	5	11094	
KAK2566058.1	GCA_032359415.1	JARQWQ010000018.1		3836453	3849353	+	12901	ass	6	11809	
KAK2566064.1	GCA_032359415.1	JARQWQ010000018.1		3699055	3727834	+	28780	dss	1	5425	
KAK2566064.1	GCA_032359415.1	JARQWQ010000018.1		3699055	3727834	+	28780	dss	2	5874	
KAK2566064.1	GCA_032359415.1	JARQWQ010000018.1		3699055	3727834	+	28780	dss	3	9947	
KAK2566064.1	GCA_032359415.1	JARQWQ010000018.1		3699055	3727834	+	28780	dss	4	12906	
KAK2566064.1	GCA_032359415.1	JARQWQ010000018.1		3699055	3727834	+	28780	dss	5	13267	
KAK2566064.1	GCA_032359415.1	JARQWQ010000018.1		3699055	3727834	+	28780	dss	6	14468	
KAK2566064.1	GCA_032359415.1	JARQWQ010000018.1		3699055	3727834	+	28780	dss	7	16345	
KAK2566064.1	GCA_032359415.1	JARQWQ010000018.1		3699055	3727834	+	28780	dss	8	23637	
KAK2566064.1	GCA_032359415.1	JARQWQ010000018.1		3699055	3727834	+	28780	dss	9	24113	
KAK2566064.1	GCA_032359415.1	JARQWQ010000018.1		3699055	3727834	+	28780	dss	10	26045	
KAK2566064.1	GCA_032359415.1	JARQWQ010000018.1		3699055	3727834	+	28780	ass	1	5817	
KAK2566064.1	GCA_032359415.1	JARQWQ010000018.1		3699055	3727834	+	28780	ass	2	9843	
KAK2566064.1	GCA_032359415.1	JARQWQ010000018.1		3699055	3727834	+	28780	ass	3	12775	
KAK2566064.1	GCA_032359415.1	JARQWQ010000018.1		3699055	3727834	+	28780	ass	4	13100	
KAK2566064.1	GCA_032359415.1	JARQWQ010000018.1		3699055	3727834	+	28780	ass	5	14379	
KAK2566064.1	GCA_032359415.1	JARQWQ010000018.1		3699055	3727834	+	28780	ass	6	15357	
KAK2566064.1	GCA_032359415.1	JARQWQ010000018.1		3699055	3727834	+	28780	ass	7	23574	
KAK2566064.1	GCA_032359415.1	JARQWQ010000018.1		3699055	3727834	+	28780	ass	8	24009	
KAK2566064.1	GCA_032359415.1	JARQWQ010000018.1		3699055	3727834	+	28780	ass	9	25881	
KAK2566064.1	GCA_032359415.1	JARQWQ010000018.1		3699055	3727834	+	28780	ass	10	27581	
KAK2568422.1	GCA_032359415.1	JARQWQ010000012.1		1456700	1449645	-	7056	dss	1	269	
KAK2568422.1	GCA_032359415.1	JARQWQ010000012.1		1456700	1449645	-	7056	dss	2	1942	
KAK2568422.1	GCA_032359415.1	JARQWQ010000012.1		1456700	1449645	-	7056	dss	3	3030	
KAK2568422.1	GCA_032359415.1	JARQWQ010000012.1		1456700	1449645	-	7056	dss	4	3582	
KAK2568422.1	GCA_032359415.1	JARQWQ010000012.1		1456700	1449645	-	7056	dss	5	4147	
KAK2568422.1	GCA_032359415.1	JARQWQ010000012.1		1456700	1449645	-	7056	dss	6	5237	
KAK2568422.1	GCA_032359415.1	JARQWQ010000012.1		1456700	1449645	-	7056	ass	1	1879	
KAK2568422.1	GCA_032359415.1	JARQWQ010000012.1		1456700	1449645	-	7056	ass	2	2923	
KAK2568422.1	GCA_032359415.1	JARQWQ010000012.1		1456700	1449645	-	7056	ass	3	3418	
KAK2568422.1	GCA_032359415.1	JARQWQ010000012.1		1456700	1449645	-	7056	ass	4	4073	
KAK2568422.1	GCA_032359415.1	JARQWQ010000012.1		1456700	1449645	-	7056	ass	5	5160	
KAK2568422.1	GCA_032359415.1	JARQWQ010000012.1		1456700	1449645	-	7056	ass	6	6478	
KAK2568423.1	GCA_032359415.1	JARQWQ010000012.1		1447774	1422542	-	25233	dss	1	182	
KAK2568423.1	GCA_032359415.1	JARQWQ010000012.1		1447774	1422542	-	25233	dss	2	4625	
KAK2568423.1	GCA_032359415.1	JARQWQ010000012.1		1447774	1422542	-	25233	dss	3	6774	
KAK2568423.1	GCA_032359415.1	JARQWQ010000012.1		1447774	1422542	-	25233	dss	4	7335	
KAK2568423.1	GCA_032359415.1	JARQWQ010000012.1		1447774	1422542	-	25233	dss	5	7804	
KAK2568423.1	GCA_032359415.1	JARQWQ010000012.1		1447774	1422542	-	25233	dss	6	8589	
KAK2568423.1	GCA_032359415.1	JARQWQ010000012.1		1447774	1422542	-	25233	dss	7	10402	
KAK2568423.1	GCA_032359415.1	JARQWQ010000012.1		1447774	1422542	-	25233	dss	8	15481	
KAK2568423.1	GCA_032359415.1	JARQWQ010000012.1		1447774	1422542	-	25233	dss	9	16904	
KAK2568423.1	GCA_032359415.1	JARQWQ010000012.1		1447774	1422542	-	25233	dss	10	18115	
KAK2568423.1	GCA_032359415.1	JARQWQ010000012.1		1447774	1422542	-	25233	dss	11	18887	
KAK2568423.1	GCA_032359415.1	JARQWQ010000012.1		1447774	1422542	-	25233	ass	1	4562	
KAK2568423.1	GCA_032359415.1	JARQWQ010000012.1		1447774	1422542	-	25233	ass	2	6667	
KAK2568423.1	GCA_032359415.1	JARQWQ010000012.1		1447774	1422542	-	25233	ass	3	7171	
KAK2568423.1	GCA_032359415.1	JARQWQ010000012.1		1447774	1422542	-	25233	ass	4	7730	
KAK2568423.1	GCA_032359415.1	JARQWQ010000012.1		1447774	1422542	-	25233	ass	5	8512	
KAK2568423.1	GCA_032359415.1	JARQWQ010000012.1		1447774	1422542	-	25233	ass	6	10068	
KAK2568423.1	GCA_032359415.1	JARQWQ010000012.1		1447774	1422542	-	25233	ass	7	15263	
KAK2568423.1	GCA_032359415.1	JARQWQ010000012.1		1447774	1422542	-	25233	ass	8	16841	
KAK2568423.1	GCA_032359415.1	JARQWQ010000012.1		1447774	1422542	-	25233	ass	9	18008	
KAK2568423.1	GCA_032359415.1	JARQWQ010000012.1		1447774	1422542	-	25233	ass	10	18723	
KAK2568423.1	GCA_032359415.1	JARQWQ010000012.1		1447774	1422542	-	25233	ass	11	24646	
KAK2568424.1	GCA_032359415.1	JARQWQ010000012.1		1419387	1411245	-	8143	dss	1	128	
KAK2568424.1	GCA_032359415.1	JARQWQ010000012.1		1419387	1411245	-	8143	dss	2	2770	
KAK2568424.1	GCA_032359415.1	JARQWQ010000012.1		1419387	1411245	-	8143	dss	3	3410	
KAK2568424.1	GCA_032359415.1	JARQWQ010000012.1		1419387	1411245	-	8143	dss	4	4525	
KAK2568424.1	GCA_032359415.1	JARQWQ010000012.1		1419387	1411245	-	8143	dss	5	5613	
KAK2568424.1	GCA_032359415.1	JARQWQ010000012.1		1419387	1411245	-	8143	dss	6	6074	
KAK2568424.1	GCA_032359415.1	JARQWQ010000012.1		1419387	1411245	-	8143	ass	1	2707	
KAK2568424.1	GCA_032359415.1	JARQWQ010000012.1		1419387	1411245	-	8143	ass	2	3309	
KAK2568424.1	GCA_032359415.1	JARQWQ010000012.1		1419387	1411245	-	8143	ass	3	4370	
KAK2568424.1	GCA_032359415.1	JARQWQ010000012.1		1419387	1411245	-	8143	ass	4	5539	
KAK2568424.1	GCA_032359415.1	JARQWQ010000012.1		1419387	1411245	-	8143	ass	5	5997	
KAK2568424.1	GCA_032359415.1	JARQWQ010000012.1		1419387	1411245	-	8143	ass	6	7386	
KAK2568758.1	GCA_032359415.1	JARQWQ010000011.1		819863	814299	-	5565	dss	1	184	
KAK2568758.1	GCA_032359415.1	JARQWQ010000011.1		819863	814299	-	5565	dss	2	774	
KAK2568758.1	GCA_032359415.1	JARQWQ010000011.1		819863	814299	-	5565	dss	3	1552	
KAK2568758.1	GCA_032359415.1	JARQWQ010000011.1		819863	814299	-	5565	dss	4	2287	
KAK2568758.1	GCA_032359415.1	JARQWQ010000011.1		819863	814299	-	5565	dss	5	3664	
KAK2568758.1	GCA_032359415.1	JARQWQ010000011.1		819863	814299	-	5565	ass	1	723	
KAK2568758.1	GCA_032359415.1	JARQWQ010000011.1		819863	814299	-	5565	ass	2	1451	
KAK2568758.1	GCA_032359415.1	JARQWQ010000011.1		819863	814299	-	5565	ass	3	2123	
KAK2568758.1	GCA_032359415.1	JARQWQ010000011.1		819863	814299	-	5565	ass	4	3587	
KAK2568758.1	GCA_032359415.1	JARQWQ010000011.1		819863	814299	-	5565	ass	5	4172	
KAK2569163.1	GCA_032359415.1	JARQWQ010000010.1		3905366	3895834	-	9533	dss	1	486	
