protein accession	genome accession	contig accession	sequence accession	locus start 1b	locus end 1b	strand	sequence length	feature type	feature index	feature position 1b	error
CAXAMM010040162.1_K04564_a70eaf5e	GCA_963969995.1	CAXAMM010040162.1	CAXAMM010040162.1_K04564_a70eaf5e_with_leader_u52_PF00081_M_to_K04564_203	281899	282675	+	777	start		1	
CAXAMM010040162.1_K04564_a70eaf5e	GCA_963969995.1	CAXAMM010040162.1	CAXAMM010040162.1_K04564_a70eaf5e_with_leader_u38_PF00081_M_to_K04564_203	281899	282675	+	777	start		43	
CAXAMM010040162.1_K04564_a70eaf5e	GCA_963969995.1	CAXAMM010040162.1	CAXAMM010040162.1_K04564_a70eaf5e_with_leader_u18_PF00081_M_to_K04564_203	281899	282675	+	777	start		103	
CAXAMM010040162.1_K04564_f9608fa6	GCA_963969995.1	CAXAMM010040162.1	CAXAMM010040162.1_K04564_f9608fa6_with_leader_u52_PF00081_M_to_K04564_203	294320	295096	+	777	start		1	
CAXAMM010040162.1_K04564_f9608fa6	GCA_963969995.1	CAXAMM010040162.1	CAXAMM010040162.1_K04564_f9608fa6_with_leader_u38_PF00081_M_to_K04564_203	294320	295096	+	777	start		43	
CAXAMM010040162.1_K04564_f9608fa6	GCA_963969995.1	CAXAMM010040162.1	CAXAMM010040162.1_K04564_f9608fa6_with_leader_u18_PF00081_M_to_K04564_203	294320	295096	+	777	start		103	
CAXAMM010040173.1_K04564_1d3f7085	GCA_963969995.1	CAXAMM010040173.1	CAXAMM010040173.1_K04564_1d3f7085_with_leader_u52_PF00081_M_to_K04564_203	294178	294954	+	777	start		1	
CAXAMM010040173.1_K04564_1d3f7085	GCA_963969995.1	CAXAMM010040173.1	CAXAMM010040173.1_K04564_1d3f7085_with_leader_u38_PF00081_M_to_K04564_203	294178	294954	+	777	start		43	
CAXAMM010040173.1_K04564_1d3f7085	GCA_963969995.1	CAXAMM010040173.1	CAXAMM010040173.1_K04564_1d3f7085_with_leader_u18_PF00081_M_to_K04564_203	294178	294954	+	777	start		103	
CAXAMM010040173.1_K04564_b38f776c	GCA_963969995.1	CAXAMM010040173.1	CAXAMM010040173.1_K04564_b38f776c_with_leader_u52_PF00081_M_to_K04564_203	281751	282527	+	777	start		1	
CAXAMM010040173.1_K04564_b38f776c	GCA_963969995.1	CAXAMM010040173.1	CAXAMM010040173.1_K04564_b38f776c_with_leader_u38_PF00081_M_to_K04564_203	281751	282527	+	777	start		43	
CAXAMM010040173.1_K04564_b38f776c	GCA_963969995.1	CAXAMM010040173.1	CAXAMM010040173.1_K04564_b38f776c_with_leader_u18_PF00081_M_to_K04564_203	281751	282527	+	777	start		103	
CAK9032107.1	GCA_963970005.1	CAXAMN010010569.1		136779	146182	+	9404	dss	1	160	
CAK9032107.1	GCA_963970005.1	CAXAMN010010569.1		136779	146182	+	9404	dss	2	1228	
CAK9032107.1	GCA_963970005.1	CAXAMN010010569.1		136779	146182	+	9404	dss	3	1643	
CAK9032107.1	GCA_963970005.1	CAXAMN010010569.1		136779	146182	+	9404	dss	4	2092	
CAK9032107.1	GCA_963970005.1	CAXAMN010010569.1		136779	146182	+	9404	dss	5	2632	
CAK9032107.1	GCA_963970005.1	CAXAMN010010569.1		136779	146182	+	9404	dss	6	4153	
CAK9032107.1	GCA_963970005.1	CAXAMN010010569.1		136779	146182	+	9404	dss	7	4685	
CAK9032107.1	GCA_963970005.1	CAXAMN010010569.1		136779	146182	+	9404	dss	8	5257	
CAK9032107.1	GCA_963970005.1	CAXAMN010010569.1		136779	146182	+	9404	dss	9	5860	
CAK9032107.1	GCA_963970005.1	CAXAMN010010569.1		136779	146182	+	9404	dss	10	6653	
CAK9032107.1	GCA_963970005.1	CAXAMN010010569.1		136779	146182	+	9404	dss	11	7336	
CAK9032107.1	GCA_963970005.1	CAXAMN010010569.1		136779	146182	+	9404	dss	12	7873	
CAK9032107.1	GCA_963970005.1	CAXAMN010010569.1		136779	146182	+	9404	dss	13	8199	
CAK9032107.1	GCA_963970005.1	CAXAMN010010569.1		136779	146182	+	9404	ass	1	1175	
CAK9032107.1	GCA_963970005.1	CAXAMN010010569.1		136779	146182	+	9404	ass	2	1582	
CAK9032107.1	GCA_963970005.1	CAXAMN010010569.1		136779	146182	+	9404	ass	3	2021	
CAK9032107.1	GCA_963970005.1	CAXAMN010010569.1		136779	146182	+	9404	ass	4	2604	
CAK9032107.1	GCA_963970005.1	CAXAMN010010569.1		136779	146182	+	9404	ass	5	4058	
CAK9032107.1	GCA_963970005.1	CAXAMN010010569.1		136779	146182	+	9404	ass	6	4587	
CAK9032107.1	GCA_963970005.1	CAXAMN010010569.1		136779	146182	+	9404	ass	7	5239	
CAK9032107.1	GCA_963970005.1	CAXAMN010010569.1		136779	146182	+	9404	ass	8	5822	
CAK9032107.1	GCA_963970005.1	CAXAMN010010569.1		136779	146182	+	9404	ass	9	6595	
CAK9032107.1	GCA_963970005.1	CAXAMN010010569.1		136779	146182	+	9404	ass	10	7301	
CAK9032107.1	GCA_963970005.1	CAXAMN010010569.1		136779	146182	+	9404	ass	11	7840	
CAK9032107.1	GCA_963970005.1	CAXAMN010010569.1		136779	146182	+	9404	ass	12	8170	
CAK9032107.1	GCA_963970005.1	CAXAMN010010569.1		136779	146182	+	9404	ass	13	9298	
CAK9113181.1	GCA_963970005.1	CAXAMN010027806.1	CAK9113181.1_with_leader_u52_PF00081_M_to_K04564_257	310902	309874	-	1029				
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	dss	1	24	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	dss	2	285	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	dss	3	405	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	dss	4	630	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	dss	5	1559	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	dss	6	2204	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	dss	7	2351	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	dss	8	2685	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	dss	9	2925	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	dss	10	3368	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	dss	11	3620	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	dss	12	3897	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	dss	13	4526	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	dss	14	4779	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	dss	15	5307	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	dss	16	5496	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	dss	17	5830	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	dss	18	8943	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	dss	19	9315	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	dss	20	9884	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	dss	21	10270	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	dss	22	10437	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	dss	23	10616	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	dss	24	11975	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	dss	25	12842	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	dss	26	13185	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	dss	27	13361	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	dss	28	13956	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	dss	29	14229	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	dss	30	14697	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	dss	31	15142	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	dss	32	15469	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	dss	33	15772	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	dss	34	16596	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	dss	35	16837	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	dss	36	17056	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	dss	37	17168	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	dss	38	17390	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	dss	39	17980	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	dss	40	18294	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	dss	41	18798	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	dss	42	19042	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	ass	1	249	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	ass	2	348	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	ass	3	531	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	ass	4	1526	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	ass	5	2074	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	ass	6	2306	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	ass	7	2587	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	ass	8	2860	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	ass	9	3328	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	ass	10	3600	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	ass	11	3833	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	ass	12	4502	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	ass	13	4730	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	ass	14	5257	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	ass	15	5461	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	ass	16	5782	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	ass	17	8915	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	ass	18	9244	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	ass	19	9818	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	ass	20	10085	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	ass	21	10346	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	ass	22	10540	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	ass	23	11965	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	ass	24	12762	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	ass	25	13159	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	ass	26	13325	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	ass	27	13895	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	ass	28	14128	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	ass	29	14635	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	ass	30	15062	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	ass	31	15407	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	ass	32	15699	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	ass	33	15825	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	ass	34	16790	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	ass	35	17038	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	ass	36	17141	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	ass	37	17345	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	ass	38	17620	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	ass	39	18164	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	ass	40	18667	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	ass	41	19019	
CAK9113185.1	GCA_963970005.1	CAXAMN010027806.1		338992	319733	-	19260	ass	42	19156	
CAXAMN010027783.1_K04564_0f8290bd	GCA_963970005.1	CAXAMN010027783.1	CAXAMN010027783.1_K04564_0f8290bd_with_leader_u52_PF00081_M_to_K04564_203	323433	322657	-	777	start		1	
CAXAMN010027783.1_K04564_0f8290bd	GCA_963970005.1	CAXAMN010027783.1	CAXAMN010027783.1_K04564_0f8290bd_with_leader_u38_PF00081_M_to_K04564_203	323433	322657	-	777	start		43	
CAXAMN010027783.1_K04564_0f8290bd	GCA_963970005.1	CAXAMN010027783.1	CAXAMN010027783.1_K04564_0f8290bd_with_leader_u18_PF00081_M_to_K04564_203	323433	322657	-	777	start		103	
CAXAMN010027783.1_K04564_a5ab1868	GCA_963970005.1	CAXAMN010027783.1	CAXAMN010027783.1_K04564_a5ab1868_with_leader_u52_PF00081_M_to_K04564_203	310947	310171	-	777	start		1	
CAXAMN010027783.1_K04564_a5ab1868	GCA_963970005.1	CAXAMN010027783.1	CAXAMN010027783.1_K04564_a5ab1868_with_leader_u38_PF00081_M_to_K04564_203	310947	310171	-	777	start		43	
CAXAMN010027783.1_K04564_a5ab1868	GCA_963970005.1	CAXAMN010027783.1	CAXAMN010027783.1_K04564_a5ab1868_with_leader_u18_PF00081_M_to_K04564_203	310947	310171	-	777	start		103	
CAXAMN010027806.1_K04564_b422a675	GCA_963970005.1	CAXAMN010027806.1	CAXAMN010027806.1_K04564_b422a675_with_leader_u52_PF00081_M_to_K04564_203	310858	310082	-	777	start		1	
CAXAMN010027806.1_K04564_b422a675	GCA_963970005.1	CAXAMN010027806.1	CAXAMN010027806.1_K04564_b422a675_with_leader_u38_PF00081_M_to_K04564_203	310858	310082	-	777	start		43	
CAXAMN010027806.1_K04564_b422a675	GCA_963970005.1	CAXAMN010027806.1	CAXAMN010027806.1_K04564_b422a675_with_leader_u18_PF00081_M_to_K04564_203	310858	310082	-	777	start		103	
CAXAMN010027806.1_K04564_f0a63ebd	GCA_963970005.1	CAXAMN010027806.1	CAXAMN010027806.1_K04564_f0a63ebd_with_leader_u18_PF00081_M_to_K04564_203	323167	322493	-	675	start		1	
OZ257276.1_K04564_ace37290	GCA_965279495.1	OZ257276.1	OZ257276.1_K04564_ace37290_with_leader_u60_PF00081_M_to_K04564_198	7777086	7774652	-	2435	start		1	
OZ257276.1_K04564_ace37290	GCA_965279495.1	OZ257276.1	OZ257276.1_K04564_ace37290_with_leader_u36_PF00081_M_to_K04564_198	7777086	7774652	-	2435	start		73	
OZ257276.1_K04564_ace37290	GCA_965279495.1	OZ257276.1	OZ257276.1_K04564_ace37290_with_leader_u31_PF00081_M_to_K04564_198	7777086	7774652	-	2435	start		88	
OZ257276.1_K04564_ace37290	GCA_965279495.1	OZ257276.1		7777086	7774652	-	2435	dss	1	315	
OZ257276.1_K04564_ace37290	GCA_965279495.1	OZ257276.1		7777086	7774652	-	2435	dss	2	619	
OZ257276.1_K04564_ace37290	GCA_965279495.1	OZ257276.1		7777086	7774652	-	2435	dss	3	2136	
OZ257276.1_K04564_ace37290	GCA_965279495.1	OZ257276.1		7777086	7774652	-	2435	ass	1	455	
OZ257276.1_K04564_ace37290	GCA_965279495.1	OZ257276.1		7777086	7774652	-	2435	ass	2	2047	
OZ257276.1_K04564_ace37290	GCA_965279495.1	OZ257276.1		7777086	7774652	-	2435	ass	3	2214	
