protein accession	genome accession	contig accession	sequence accession	locus start 1b	locus end 1b	strand	sequence length	feature type	feature index	feature position 1b	error
XP_028400154.1	GCF_004324835.1	NW_021163011.1		5721930	5717295	-	4636	dss	5	3409	
XP_028400154.1	GCF_004324835.1	NW_021163011.1		5721930	5717295	-	4636	dss	6	4068	
XP_028400154.1	GCF_004324835.1	NW_021163011.1		5721930	5717295	-	4636	ass	1	1573	
XP_028400154.1	GCF_004324835.1	NW_021163011.1		5721930	5717295	-	4636	ass	2	2478	
XP_028400154.1	GCF_004324835.1	NW_021163011.1		5721930	5717295	-	4636	ass	3	2893	
XP_028400154.1	GCF_004324835.1	NW_021163011.1		5721930	5717295	-	4636	ass	4	3321	
XP_028400154.1	GCF_004324835.1	NW_021163011.1		5721930	5717295	-	4636	ass	5	3829	
XP_028400154.1	GCF_004324835.1	NW_021163011.1		5721930	5717295	-	4636	ass	6	4173	
XP_028404342.1	GCF_004324835.1	NW_021163011.1		5744677	5747740	+	3064	dss	1	580	
XP_028404342.1	GCF_004324835.1	NW_021163011.1		5744677	5747740	+	3064	dss	2	916	
XP_028404342.1	GCF_004324835.1	NW_021163011.1		5744677	5747740	+	3064	dss	3	1331	
XP_028404342.1	GCF_004324835.1	NW_021163011.1		5744677	5747740	+	3064	dss	4	1706	
XP_028404342.1	GCF_004324835.1	NW_021163011.1		5744677	5747740	+	3064	dss	5	2228	
XP_028404342.1	GCF_004324835.1	NW_021163011.1		5744677	5747740	+	3064	ass	1	823	
XP_028404342.1	GCF_004324835.1	NW_021163011.1		5744677	5747740	+	3064	ass	2	1223	
XP_028404342.1	GCF_004324835.1	NW_021163011.1		5744677	5747740	+	3064	ass	3	1416	
XP_028404342.1	GCF_004324835.1	NW_021163011.1		5744677	5747740	+	3064	ass	4	1920	
XP_028404342.1	GCF_004324835.1	NW_021163011.1		5744677	5747740	+	3064	ass	5	2542	
XP_028404349.1	GCF_004324835.1	NW_021163011.1		5744677	5747740	+	3064	dss	1	580	
XP_028404349.1	GCF_004324835.1	NW_021163011.1		5744677	5747740	+	3064	dss	2	916	
XP_028404349.1	GCF_004324835.1	NW_021163011.1		5744677	5747740	+	3064	dss	3	1331	
XP_028404349.1	GCF_004324835.1	NW_021163011.1		5744677	5747740	+	3064	dss	4	1706	
XP_028404349.1	GCF_004324835.1	NW_021163011.1		5744677	5747740	+	3064	dss	5	2228	
XP_028404349.1	GCF_004324835.1	NW_021163011.1		5744677	5747740	+	3064	ass	1	826	
XP_028404349.1	GCF_004324835.1	NW_021163011.1		5744677	5747740	+	3064	ass	2	1223	
XP_028404349.1	GCF_004324835.1	NW_021163011.1		5744677	5747740	+	3064	ass	3	1416	
XP_028404349.1	GCF_004324835.1	NW_021163011.1		5744677	5747740	+	3064	ass	4	1920	
XP_028404349.1	GCF_004324835.1	NW_021163011.1		5744677	5747740	+	3064	ass	5	2542	
XP_028407711.1	GCF_004324835.1	NW_021163071.1		306431	304088	-	2344	dss	1	107	
XP_028407711.1	GCF_004324835.1	NW_021163071.1		306431	304088	-	2344	dss	2	1514	
XP_028407711.1	GCF_004324835.1	NW_021163071.1		306431	304088	-	2344	dss	3	1693	
XP_028407711.1	GCF_004324835.1	NW_021163071.1		306431	304088	-	2344	ass	1	1183	
XP_028407711.1	GCF_004324835.1	NW_021163071.1		306431	304088	-	2344	ass	2	1605	
XP_028407711.1	GCF_004324835.1	NW_021163071.1		306431	304088	-	2344	ass	3	1827	
XP_028414684.1	GCF_004324835.1	NW_021163174.1		158130	165296	+	7167	dss	1	1343	
XP_028414684.1	GCF_004324835.1	NW_021163174.1		158130	165296	+	7167	dss	2	2433	
XP_028414684.1	GCF_004324835.1	NW_021163174.1		158130	165296	+	7167	dss	3	2853	
XP_028414684.1	GCF_004324835.1	NW_021163174.1		158130	165296	+	7167	dss	4	3397	
XP_028414684.1	GCF_004324835.1	NW_021163174.1		158130	165296	+	7167	dss	5	3889	
XP_028414684.1	GCF_004324835.1	NW_021163174.1		158130	165296	+	7167	dss	6	4404	
XP_028414684.1	GCF_004324835.1	NW_021163174.1		158130	165296	+	7167	dss	7	4643	
XP_028414684.1	GCF_004324835.1	NW_021163174.1		158130	165296	+	7167	dss	8	4985	
XP_028414684.1	GCF_004324835.1	NW_021163174.1		158130	165296	+	7167	dss	9	5227	
XP_028414684.1	GCF_004324835.1	NW_021163174.1		158130	165296	+	7167	dss	10	5496	
XP_028414684.1	GCF_004324835.1	NW_021163174.1		158130	165296	+	7167	ass	1	2399	
XP_028414684.1	GCF_004324835.1	NW_021163174.1		158130	165296	+	7167	ass	2	2755	
XP_028414684.1	GCF_004324835.1	NW_021163174.1		158130	165296	+	7167	ass	3	3246	
XP_028414684.1	GCF_004324835.1	NW_021163174.1		158130	165296	+	7167	ass	4	3705	
XP_028414684.1	GCF_004324835.1	NW_021163174.1		158130	165296	+	7167	ass	5	4246	
XP_028414684.1	GCF_004324835.1	NW_021163174.1		158130	165296	+	7167	ass	6	4539	
XP_028414684.1	GCF_004324835.1	NW_021163174.1		158130	165296	+	7167	ass	7	4953	
XP_028414684.1	GCF_004324835.1	NW_021163174.1		158130	165296	+	7167	ass	8	5163	
XP_028414684.1	GCF_004324835.1	NW_021163174.1		158130	165296	+	7167	ass	9	5358	
XP_028414684.1	GCF_004324835.1	NW_021163174.1		158130	165296	+	7167	ass	10	5846	
XP_028414852.1	GCF_004324835.1	NW_021163179.1		296043	288825	-	7219	dss	1	1393	
XP_028414852.1	GCF_004324835.1	NW_021163179.1		296043	288825	-	7219	dss	2	2479	
XP_028414852.1	GCF_004324835.1	NW_021163179.1		296043	288825	-	7219	dss	3	2897	
XP_028414852.1	GCF_004324835.1	NW_021163179.1		296043	288825	-	7219	dss	4	3441	
XP_028414852.1	GCF_004324835.1	NW_021163179.1		296043	288825	-	7219	dss	5	3931	
XP_028414852.1	GCF_004324835.1	NW_021163179.1		296043	288825	-	7219	dss	6	4437	
XP_028414852.1	GCF_004324835.1	NW_021163179.1		296043	288825	-	7219	dss	7	4674	
XP_028414852.1	GCF_004324835.1	NW_021163179.1		296043	288825	-	7219	dss	8	5014	
XP_028414852.1	GCF_004324835.1	NW_021163179.1		296043	288825	-	7219	dss	9	5256	
XP_028414852.1	GCF_004324835.1	NW_021163179.1		296043	288825	-	7219	dss	10	5525	
XP_028414852.1	GCF_004324835.1	NW_021163179.1		296043	288825	-	7219	ass	1	2445	
XP_028414852.1	GCF_004324835.1	NW_021163179.1		296043	288825	-	7219	ass	2	2799	
XP_028414852.1	GCF_004324835.1	NW_021163179.1		296043	288825	-	7219	ass	3	3290	
XP_028414852.1	GCF_004324835.1	NW_021163179.1		296043	288825	-	7219	ass	4	3747	
XP_028414852.1	GCF_004324835.1	NW_021163179.1		296043	288825	-	7219	ass	5	4279	
XP_028414852.1	GCF_004324835.1	NW_021163179.1		296043	288825	-	7219	ass	6	4570	
XP_028414852.1	GCF_004324835.1	NW_021163179.1		296043	288825	-	7219	ass	7	4982	
XP_028414852.1	GCF_004324835.1	NW_021163179.1		296043	288825	-	7219	ass	8	5192	
XP_028414852.1	GCF_004324835.1	NW_021163179.1		296043	288825	-	7219	ass	9	5387	
XP_028414852.1	GCF_004324835.1	NW_021163179.1		296043	288825	-	7219	ass	10	5893	
XP_031557780.1	GCF_009602425.1	NW_022259836.1		169008	172087	+	3080	dss	1	616	
XP_031557780.1	GCF_009602425.1	NW_022259836.1		169008	172087	+	3080	dss	2	992	
XP_031557780.1	GCF_009602425.1	NW_022259836.1		169008	172087	+	3080	dss	3	1417	
XP_031557780.1	GCF_009602425.1	NW_022259836.1		169008	172087	+	3080	dss	4	1889	
XP_031557780.1	GCF_009602425.1	NW_022259836.1		169008	172087	+	3080	dss	5	2241	
XP_031557780.1	GCF_009602425.1	NW_022259836.1		169008	172087	+	3080	ass	1	890	
XP_031557780.1	GCF_009602425.1	NW_022259836.1		169008	172087	+	3080	ass	2	1180	
XP_031557780.1	GCF_009602425.1	NW_022259836.1		169008	172087	+	3080	ass	3	1801	
XP_031557780.1	GCF_009602425.1	NW_022259836.1		169008	172087	+	3080	ass	4	1996	
XP_031557780.1	GCF_009602425.1	NW_022259836.1		169008	172087	+	3080	ass	5	2377	
XP_031565156.1	GCF_009602425.1	NW_022261383.1		57805	43200	-	14606	dss	1	1273	
XP_031565156.1	GCF_009602425.1	NW_022261383.1		57805	43200	-	14606	dss	2	1441	
XP_031565156.1	GCF_009602425.1	NW_022261383.1		57805	43200	-	14606	dss	3	2087	
XP_031565156.1	GCF_009602425.1	NW_022261383.1		57805	43200	-	14606	dss	4	2595	
XP_031565156.1	GCF_009602425.1	NW_022261383.1		57805	43200	-	14606	dss	5	3270	
XP_031565156.1	GCF_009602425.1	NW_022261383.1		57805	43200	-	14606	dss	6	3798	
XP_031565156.1	GCF_009602425.1	NW_022261383.1		57805	43200	-	14606	dss	7	4970	
XP_031565156.1	GCF_009602425.1	NW_022261383.1		57805	43200	-	14606	dss	8	5360	
XP_031565156.1	GCF_009602425.1	NW_022261383.1		57805	43200	-	14606	dss	9	6146	
XP_031565156.1	GCF_009602425.1	NW_022261383.1		57805	43200	-	14606	dss	10	6985	
XP_031565156.1	GCF_009602425.1	NW_022261383.1		57805	43200	-	14606	dss	11	9961	
XP_031565156.1	GCF_009602425.1	NW_022261383.1		57805	43200	-	14606	dss	12	10564	
XP_031565156.1	GCF_009602425.1	NW_022261383.1		57805	43200	-	14606	dss	13	11653	
XP_031565156.1	GCF_009602425.1	NW_022261383.1		57805	43200	-	14606	dss	14	12005	
XP_031565156.1	GCF_009602425.1	NW_022261383.1		57805	43200	-	14606	dss	15	12682	
XP_031565156.1	GCF_009602425.1	NW_022261383.1		57805	43200	-	14606	dss	16	12982	
XP_031565156.1	GCF_009602425.1	NW_022261383.1		57805	43200	-	14606	dss	17	13144	
XP_031565156.1	GCF_009602425.1	NW_022261383.1		57805	43200	-	14606	dss	18	13547	
XP_031565156.1	GCF_009602425.1	NW_022261383.1		57805	43200	-	14606	dss	19	13766	
XP_031565156.1	GCF_009602425.1	NW_022261383.1		57805	43200	-	14606	ass	1	1407	
XP_031565156.1	GCF_009602425.1	NW_022261383.1		57805	43200	-	14606	ass	2	1989	
XP_031565156.1	GCF_009602425.1	NW_022261383.1		57805	43200	-	14606	ass	3	2441	
XP_031565156.1	GCF_009602425.1	NW_022261383.1		57805	43200	-	14606	ass	4	3047	
XP_031565156.1	GCF_009602425.1	NW_022261383.1		57805	43200	-	14606	ass	5	3640	
XP_031565156.1	GCF_009602425.1	NW_022261383.1		57805	43200	-	14606	ass	6	4866	
XP_031565156.1	GCF_009602425.1	NW_022261383.1		57805	43200	-	14606	ass	7	5266	
XP_031565156.1	GCF_009602425.1	NW_022261383.1		57805	43200	-	14606	ass	8	6008	
XP_031565156.1	GCF_009602425.1	NW_022261383.1		57805	43200	-	14606	ass	9	6791	
XP_031565156.1	GCF_009602425.1	NW_022261383.1		57805	43200	-	14606	ass	10	9763	
XP_031565156.1	GCF_009602425.1	NW_022261383.1		57805	43200	-	14606	ass	11	10453	
XP_031565156.1	GCF_009602425.1	NW_022261383.1		57805	43200	-	14606	ass	12	11437	
XP_031565156.1	GCF_009602425.1	NW_022261383.1		57805	43200	-	14606	ass	13	11917	
XP_031565156.1	GCF_009602425.1	NW_022261383.1		57805	43200	-	14606	ass	14	12602	
XP_031565156.1	GCF_009602425.1	NW_022261383.1		57805	43200	-	14606	ass	15	12815	
XP_031565156.1	GCF_009602425.1	NW_022261383.1		57805	43200	-	14606	ass	16	13081	
XP_031565156.1	GCF_009602425.1	NW_022261383.1		57805	43200	-	14606	ass	17	13479	
XP_031565156.1	GCF_009602425.1	NW_022261383.1		57805	43200	-	14606	ass	18	13623	
XP_031565156.1	GCF_009602425.1	NW_022261383.1		57805	43200	-	14606	ass	19	13882	
XP_031565157.1	GCF_009602425.1	NW_022261383.1		57705	43200	-	14506	dss	1	1173	
XP_031565157.1	GCF_009602425.1	NW_022261383.1		57705	43200	-	14506	dss	2	1341	
XP_031565157.1	GCF_009602425.1	NW_022261383.1		57705	43200	-	14506	dss	3	1987	
XP_031565157.1	GCF_009602425.1	NW_022261383.1		57705	43200	-	14506	dss	4	2495	
XP_031565157.1	GCF_009602425.1	NW_022261383.1		57705	43200	-	14506	dss	5	3170	
XP_031565157.1	GCF_009602425.1	NW_022261383.1		57705	43200	-	14506	dss	6	3698	
XP_031565157.1	GCF_009602425.1	NW_022261383.1		57705	43200	-	14506	dss	7	4870	
XP_031565157.1	GCF_009602425.1	NW_022261383.1		57705	43200	-	14506	dss	8	5260	
XP_031565157.1	GCF_009602425.1	NW_022261383.1		57705	43200	-	14506	dss	9	6046	
XP_031565157.1	GCF_009602425.1	NW_022261383.1		57705	43200	-	14506	dss	10	6885	
XP_031565157.1	GCF_009602425.1	NW_022261383.1		57705	43200	-	14506	dss	11	9861	
XP_031565157.1	GCF_009602425.1	NW_022261383.1		57705	43200	-	14506	dss	12	10464	
XP_031565157.1	GCF_009602425.1	NW_022261383.1		57705	43200	-	14506	dss	13	11553	
XP_031565157.1	GCF_009602425.1	NW_022261383.1		57705	43200	-	14506	dss	14	11905	
XP_031565157.1	GCF_009602425.1	NW_022261383.1		57705	43200	-	14506	dss	15	12582	
XP_031565157.1	GCF_009602425.1	NW_022261383.1		57705	43200	-	14506	dss	16	12882	
XP_031565157.1	GCF_009602425.1	NW_022261383.1		57705	43200	-	14506	dss	17	13044	
XP_031565157.1	GCF_009602425.1	NW_022261383.1		57705	43200	-	14506	dss	18	13447	
XP_031565157.1	GCF_009602425.1	NW_022261383.1		57705	43200	-	14506	dss	19	13666	
XP_031565157.1	GCF_009602425.1	NW_022261383.1		57705	43200	-	14506	ass	1	1307	
XP_031565157.1	GCF_009602425.1	NW_022261383.1		57705	43200	-	14506	ass	2	1889	
XP_031565157.1	GCF_009602425.1	NW_022261383.1		57705	43200	-	14506	ass	3	2341	
XP_031565157.1	GCF_009602425.1	NW_022261383.1		57705	43200	-	14506	ass	4	2947	
XP_031565157.1	GCF_009602425.1	NW_022261383.1		57705	43200	-	14506	ass	5	3540	
XP_031565157.1	GCF_009602425.1	NW_022261383.1		57705	43200	-	14506	ass	6	4766	
XP_031565157.1	GCF_009602425.1	NW_022261383.1		57705	43200	-	14506	ass	7	5166	
XP_031565157.1	GCF_009602425.1	NW_022261383.1		57705	43200	-	14506	ass	8	5908	
XP_031565157.1	GCF_009602425.1	NW_022261383.1		57705	43200	-	14506	ass	9	6691	
XP_031565157.1	GCF_009602425.1	NW_022261383.1		57705	43200	-	14506	ass	10	9663	
XP_031565157.1	GCF_009602425.1	NW_022261383.1		57705	43200	-	14506	ass	11	10353	
XP_031565157.1	GCF_009602425.1	NW_022261383.1		57705	43200	-	14506	ass	12	11337	
XP_031565157.1	GCF_009602425.1	NW_022261383.1		57705	43200	-	14506	ass	13	11817	
XP_031565157.1	GCF_009602425.1	NW_022261383.1		57705	43200	-	14506	ass	14	12502	
XP_031565157.1	GCF_009602425.1	NW_022261383.1		57705	43200	-	14506	ass	15	12715	
XP_031565157.1	GCF_009602425.1	NW_022261383.1		57705	43200	-	14506	ass	16	12981	
XP_031565157.1	GCF_009602425.1	NW_022261383.1		57705	43200	-	14506	ass	17	13379	
XP_031565157.1	GCF_009602425.1	NW_022261383.1		57705	43200	-	14506	ass	18	13523	
XP_031565157.1	GCF_009602425.1	NW_022261383.1		57705	43200	-	14506	ass	19	13782	
XP_031566534.1	GCF_009602425.1	NW_022261448.1		137023	129755	-	7269	dss	1	902	
XP_031566534.1	GCF_009602425.1	NW_022261448.1		137023	129755	-	7269	dss	2	3957	
XP_031566534.1	GCF_009602425.1	NW_022261448.1		137023	129755	-	7269	dss	3	4647	
XP_031566534.1	GCF_009602425.1	NW_022261448.1		137023	129755	-	7269	dss	4	5007	
XP_031566534.1	GCF_009602425.1	NW_022261448.1		137023	129755	-	7269	dss	5	5602	
XP_031566534.1	GCF_009602425.1	NW_022261448.1		137023	129755	-	7269	ass	1	3855	
XP_031566534.1	GCF_009602425.1	NW_022261448.1		137023	129755	-	7269	ass	2	4437	
XP_031566534.1	GCF_009602425.1	NW_022261448.1		137023	129755	-	7269	ass	3	4919	
XP_031566534.1	GCF_009602425.1	NW_022261448.1		137023	129755	-	7269	ass	4	5357	
XP_031566534.1	GCF_009602425.1	NW_022261448.1		137023	129755	-	7269	ass	5	6397	
XP_031569757.1	GCF_009602425.1	NW_022261607.1		71555	66234	-	5322	dss	1	842	
XP_031569757.1	GCF_009602425.1	NW_022261607.1		71555	66234	-	5322	dss	2	1446	
XP_031569757.1	GCF_009602425.1	NW_022261607.1		71555	66234	-	5322	dss	3	1976	
XP_031569757.1	GCF_009602425.1	NW_022261607.1		71555	66234	-	5322	dss	4	2613	
XP_031569757.1	GCF_009602425.1	NW_022261607.1		71555	66234	-	5322	dss	5	3209	
XP_031569757.1	GCF_009602425.1	NW_022261607.1		71555	66234	-	5322	ass	1	1317	
XP_031569757.1	GCF_009602425.1	NW_022261607.1		71555	66234	-	5322	ass	2	1868	
XP_031569757.1	GCF_009602425.1	NW_022261607.1		71555	66234	-	5322	ass	3	2326	
XP_031569757.1	GCF_009602425.1	NW_022261607.1		71555	66234	-	5322	ass	4	2979	
XP_031569757.1	GCF_009602425.1	NW_022261607.1		71555	66234	-	5322	ass	5	3605	
XP_065051077.1	GCF_013076305.1	NW_027019301.1		1329785	1339025	+	9241	dss	1	579	
XP_065051077.1	GCF_013076305.1	NW_027019301.1		1329785	1339025	+	9241	dss	2	1237	
XP_065051077.1	GCF_013076305.1	NW_027019301.1		1329785	1339025	+	9241	dss	3	2237	
XP_065051077.1	GCF_013076305.1	NW_027019301.1		1329785	1339025	+	9241	dss	4	2770	
XP_065051077.1	GCF_013076305.1	NW_027019301.1		1329785	1339025	+	9241	dss	5	3663	
XP_065051077.1	GCF_013076305.1	NW_027019301.1		1329785	1339025	+	9241	dss	6	4479	
XP_065051077.1	GCF_013076305.1	NW_027019301.1		1329785	1339025	+	9241	dss	7	5380	
XP_065051077.1	GCF_013076305.1	NW_027019301.1		1329785	1339025	+	9241	dss	8	5782	
XP_065051077.1	GCF_013076305.1	NW_027019301.1		1329785	1339025	+	9241	dss	9	6447	
XP_065051077.1	GCF_013076305.1	NW_027019301.1		1329785	1339025	+	9241	dss	10	7488	
XP_065051077.1	GCF_013076305.1	NW_027019301.1		1329785	1339025	+	9241	ass	1	1200	
XP_065051077.1	GCF_013076305.1	NW_027019301.1		1329785	1339025	+	9241	ass	2	2139	
XP_065051077.1	GCF_013076305.1	NW_027019301.1		1329785	1339025	+	9241	ass	3	2622	
XP_065051077.1	GCF_013076305.1	NW_027019301.1		1329785	1339025	+	9241	ass	4	3446	
XP_065051077.1	GCF_013076305.1	NW_027019301.1		1329785	1339025	+	9241	ass	5	4321	
XP_065051077.1	GCF_013076305.1	NW_027019301.1		1329785	1339025	+	9241	ass	6	5276	
XP_065051077.1	GCF_013076305.1	NW_027019301.1		1329785	1339025	+	9241	ass	7	5744	
XP_065051077.1	GCF_013076305.1	NW_027019301.1		1329785	1339025	+	9241	ass	8	6392	
XP_065051077.1	GCF_013076305.1	NW_027019301.1		1329785	1339025	+	9241	ass	9	7350	
XP_065051077.1	GCF_013076305.1	NW_027019301.1		1329785	1339025	+	9241	ass	10	8456	
XP_065056061.1	GCF_013076305.1	NW_027019322.1		3062640	3054526	-	8115	dss	1	1152	
XP_065056061.1	GCF_013076305.1	NW_027019322.1		3062640	3054526	-	8115	dss	2	1903	
XP_065056061.1	GCF_013076305.1	NW_027019322.1		3062640	3054526	-	8115	dss	3	2993	
XP_065056061.1	GCF_013076305.1	NW_027019322.1		3062640	3054526	-	8115	dss	4	4355	
XP_065056061.1	GCF_013076305.1	NW_027019322.1		3062640	3054526	-	8115	dss	5	5866	
XP_065056061.1	GCF_013076305.1	NW_027019322.1		3062640	3054526	-	8115	ass	1	1804	
XP_065056061.1	GCF_013076305.1	NW_027019322.1		3062640	3054526	-	8115	ass	2	2774	
XP_065056061.1	GCF_013076305.1	NW_027019322.1		3062640	3054526	-	8115	ass	3	4255	
XP_065056061.1	GCF_013076305.1	NW_027019322.1		3062640	3054526	-	8115	ass	4	5621	
XP_065056061.1	GCF_013076305.1	NW_027019322.1		3062640	3054526	-	8115	ass	5	6438	
XP_029186950.2	GCF_013753865.1	NC_058069.1		19865257	19845069	-	20189	dss	1	2915	
XP_029186950.2	GCF_013753865.1	NC_058069.1		19865257	19845069	-	20189	dss	2	3662	
XP_029186950.2	GCF_013753865.1	NC_058069.1		19865257	19845069	-	20189	dss	3	4534	
XP_029186950.2	GCF_013753865.1	NC_058069.1		19865257	19845069	-	20189	dss	4	5295	
XP_029186950.2	GCF_013753865.1	NC_058069.1		19865257	19845069	-	20189	dss	5	6067	
XP_029186950.2	GCF_013753865.1	NC_058069.1		19865257	19845069	-	20189	dss	6	6511	
XP_029186950.2	GCF_013753865.1	NC_058069.1		19865257	19845069	-	20189	dss	7	7609	
XP_029186950.2	GCF_013753865.1	NC_058069.1		19865257	19845069	-	20189	dss	8	8817	
XP_029186950.2	GCF_013753865.1	NC_058069.1		19865257	19845069	-	20189	dss	9	9756	
XP_029186950.2	GCF_013753865.1	NC_058069.1		19865257	19845069	-	20189	dss	10	12255	
XP_029186950.2	GCF_013753865.1	NC_058069.1		19865257	19845069	-	20189	dss	11	13262	
XP_029186950.2	GCF_013753865.1	NC_058069.1		19865257	19845069	-	20189	dss	12	14041	
XP_029186950.2	GCF_013753865.1	NC_058069.1		19865257	19845069	-	20189	dss	13	14521	
XP_029186950.2	GCF_013753865.1	NC_058069.1		19865257	19845069	-	20189	dss	14	15619	
XP_029186950.2	GCF_013753865.1	NC_058069.1		19865257	19845069	-	20189	dss	15	15789	
XP_029186950.2	GCF_013753865.1	NC_058069.1		19865257	19845069	-	20189	dss	16	16423	
XP_029186950.2	GCF_013753865.1	NC_058069.1		19865257	19845069	-	20189	dss	17	17290	
XP_029186950.2	GCF_013753865.1	NC_058069.1		19865257	19845069	-	20189	dss	18	17714	
XP_029186950.2	GCF_013753865.1	NC_058069.1		19865257	19845069	-	20189	dss	19	18074	
XP_029186950.2	GCF_013753865.1	NC_058069.1		19865257	19845069	-	20189	dss	20	19118	
XP_029186950.2	GCF_013753865.1	NC_058069.1		19865257	19845069	-	20189	ass	1	3628	
XP_029186950.2	GCF_013753865.1	NC_058069.1		19865257	19845069	-	20189	ass	2	4284	
XP_029186950.2	GCF_013753865.1	NC_058069.1		19865257	19845069	-	20189	ass	3	5084	
XP_029186950.2	GCF_013753865.1	NC_058069.1		19865257	19845069	-	20189	ass	4	5909	
XP_029186950.2	GCF_013753865.1	NC_058069.1		19865257	19845069	-	20189	ass	5	6407	
XP_029186950.2	GCF_013753865.1	NC_058069.1		19865257	19845069	-	20189	ass	6	7515	
XP_029186950.2	GCF_013753865.1	NC_058069.1		19865257	19845069	-	20189	ass	7	8679	
XP_029186950.2	GCF_013753865.1	NC_058069.1		19865257	19845069	-	20189	ass	8	9562	
XP_029186950.2	GCF_013753865.1	NC_058069.1		19865257	19845069	-	20189	ass	9	12196	
XP_029186950.2	GCF_013753865.1	NC_058069.1		19865257	19845069	-	20189	ass	10	13121	
XP_029186950.2	GCF_013753865.1	NC_058069.1		19865257	19845069	-	20189	ass	11	13930	
XP_029186950.2	GCF_013753865.1	NC_058069.1		19865257	19845069	-	20189	ass	12	14320	
XP_029186950.2	GCF_013753865.1	NC_058069.1		19865257	19845069	-	20189	ass	13	15531	
XP_029186950.2	GCF_013753865.1	NC_058069.1		19865257	19845069	-	20189	ass	14	15709	
XP_029186950.2	GCF_013753865.1	NC_058069.1		19865257	19845069	-	20189	ass	15	16256	
XP_029186950.2	GCF_013753865.1	NC_058069.1		19865257	19845069	-	20189	ass	16	17239	
XP_029186950.2	GCF_013753865.1	NC_058069.1		19865257	19845069	-	20189	ass	17	17676	
XP_029186950.2	GCF_013753865.1	NC_058069.1		19865257	19845069	-	20189	ass	18	17905	
XP_029186950.2	GCF_013753865.1	NC_058069.1		19865257	19845069	-	20189	ass	19	18968	
XP_029186950.2	GCF_013753865.1	NC_058069.1		19865257	19845069	-	20189	ass	20	19409	
XP_029197502.2	GCF_013753865.1	NC_058078.1		3848160	3852263	+	4104	dss	1	782	
XP_029197502.2	GCF_013753865.1	NC_058078.1		3848160	3852263	+	4104	dss	2	1310	
XP_029197502.2	GCF_013753865.1	NC_058078.1		3848160	3852263	+	4104	dss	3	1724	
XP_029197502.2	GCF_013753865.1	NC_058078.1		3848160	3852263	+	4104	dss	4	2658	
XP_029197502.2	GCF_013753865.1	NC_058078.1		3848160	3852263	+	4104	dss	5	3280	
XP_029197502.2	GCF_013753865.1	NC_058078.1		3848160	3852263	+	4104	ass	1	1205	
XP_029197502.2	GCF_013753865.1	NC_058078.1		3848160	3852263	+	4104	ass	2	1490	
XP_029197502.2	GCF_013753865.1	NC_058078.1		3848160	3852263	+	4104	ass	3	2570	
XP_029197502.2	GCF_013753865.1	NC_058078.1		3848160	3852263	+	4104	ass	4	3032	
XP_029197502.2	GCF_013753865.1	NC_058078.1		3848160	3852263	+	4104	ass	5	3470	
XP_029214161.2	GCF_013753865.1	NC_058073.1		10267837	10258229	-	9609	dss	1	829	
XP_029214161.2	GCF_013753865.1	NC_058073.1		10267837	10258229	-	9609	dss	2	3295	
XP_029214161.2	GCF_013753865.1	NC_058073.1		10267837	10258229	-	9609	dss	3	4050	
XP_029214161.2	GCF_013753865.1	NC_058073.1		10267837	10258229	-	9609	dss	4	4800	
XP_029214161.2	GCF_013753865.1	NC_058073.1		10267837	10258229	-	9609	ass	1	3184	
XP_029214161.2	GCF_013753865.1	NC_058073.1		10267837	10258229	-	9609	ass	2	3660	
XP_029214161.2	GCF_013753865.1	NC_058073.1		10267837	10258229	-	9609	ass	3	4591	
XP_029214161.2	GCF_013753865.1	NC_058073.1		10267837	10258229	-	9609	ass	4	6715	
XP_029214164.2	GCF_013753865.1	NC_058073.1		10243991	10232806	-	11186	dss	1	805	
XP_029214164.2	GCF_013753865.1	NC_058073.1		10243991	10232806	-	11186	dss	2	1290	
XP_029214164.2	GCF_013753865.1	NC_058073.1		10243991	10232806	-	11186	dss	3	4028	
XP_029214164.2	GCF_013753865.1	NC_058073.1		10243991	10232806	-	11186	dss	4	7421	
XP_029214164.2	GCF_013753865.1	NC_058073.1		10243991	10232806	-	11186	dss	5	9000	
XP_029214164.2	GCF_013753865.1	NC_058073.1		10243991	10232806	-	11186	dss	6	10232	
XP_029214164.2	GCF_013753865.1	NC_058073.1		10243991	10232806	-	11186	ass	1	942	
XP_029214164.2	GCF_013753865.1	NC_058073.1		10243991	10232806	-	11186	ass	2	3926	
XP_029214164.2	GCF_013753865.1	NC_058073.1		10243991	10232806	-	11186	ass	3	7208	
XP_029214164.2	GCF_013753865.1	NC_058073.1		10243991	10232806	-	11186	ass	4	8912	
XP_029214164.2	GCF_013753865.1	NC_058073.1		10243991	10232806	-	11186	ass	5	9987	
XP_029214164.2	GCF_013753865.1	NC_058073.1		10243991	10232806	-	11186	ass	6	10415	
XP_046852093.1	GCF_021976095.1	NW_025813485.1		13478368	13481546	+	3179	dss	1	718	
XP_046852093.1	GCF_021976095.1	NW_025813485.1		13478368	13481546	+	3179	dss	2	1196	
XP_046852093.1	GCF_021976095.1	NW_025813485.1		13478368	13481546	+	3179	dss	3	1419	
XP_046852093.1	GCF_021976095.1	NW_025813485.1		13478368	13481546	+	3179	dss	4	1771	
XP_046852093.1	GCF_021976095.1	NW_025813485.1		13478368	13481546	+	3179	dss	5	2395	
XP_046852093.1	GCF_021976095.1	NW_025813485.1		13478368	13481546	+	3179	ass	1	1109	
